coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,quote_id,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_id,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Thu Apr 21 11:15:24 +0000 2022,,,,0,1.5171E+18,TawarVipul,1.5171E+18,1150508522,en,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","like sanitize hand regularly after touch anything and always wear face mask etc.  , So we requested School Management for provide Online Classes but they reply as per Government  guideline we run offline classes for all student from Pre - nursery to 12th But in any case Covid-19",https://twitter.com/TawarVipul/status/1517099677187190784,Tue Feb 05 09:54:54 +0000 2013,1150508522,FALSE,,4,2,57,0,New Delhi ,Vipul,TawarVipul,20,,,FALSE
,Thu Apr 21 19:03:43 +0000 2022,,,,0,1.51722E+18,VarshaEGaikwad,,2605164164,en,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@VarshaEGaikwad @CMOMaharashtra @anubha1812 @samant_uday
Till date colleges are providing online classes why can't MU provide us online exams students are suffering alot please take action Mumbai people can't afford covid-19 again. Please allow us for online exams and practicals",https://twitter.com/hudu_004/status/1517217535271219200,Tue Mar 24 16:07:04 +0000 2020,1.24248E+18,FALSE,Scratch 💳 to reveal my bio,85,6,155,0,,Huda Qureshi,hudu_004,17,,,FALSE
,Thu Apr 21 18:28:58 +0000 2022,,,,0,1.51721E+18,_nelsonatkinson,1.51721E+18,1.31109E+18,en,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@z0diakzx NGL there were moments i seriously considered dropping out, especially with a hands on program like mine covid made it hard af. im technically not done, i still have a few more online classes to take next fall BUT i am done all my fashion-related courses and it feels DAMN GOOD",https://twitter.com/mistascheeks/status/1517208790638239746,Tue Nov 20 16:19:56 +0000 2018,1.06492E+18,FALSE,"she/her - 24 - bi af - watch how hard i can cry about hockey & music - tymy57 stan first, human being second - stanning bad omens is my only personality trait",102975,643,968,7,buf/van/vgk/tbl,cass ™️,mistascheeks,59800,,,FALSE
,Thu Apr 21 11:20:43 +0000 2022,ArvindKejriwal,,,0,1.5171E+18,,,,en,,,,1,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#ArvindKejriwal 
Thank you for Helping Private Schools in New Delhi. They forcefully took development and annual charges from Parents (2020-2021) pandemic years. Now again Coronavirus cases are rising in New Delhi, We request online classes for Small Kids under 10 years. 🙏",https://twitter.com/InfosecLion/status/1517101017673859073,Sat Sep 05 14:09:10 +0000 2020,1.30225E+18,FALSE,I am here just to Tweet my thoughts. I am not here to offend anyone.,2838,45,1424,0,,Proud Indian.,InfosecLion,3324,,,FALSE
,Thu Apr 21 08:54:00 +0000 2022,,,,0,1.51706E+18,Prernaj16,1.51706E+18,7.98137E+17,en,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",would appreciate if you can take necessary steps towards the arrangement of online classes in the school as covid is again spreadibg in Delhi and we are not to send our kid as under 12 years kids are not vaccinated yet,https://twitter.com/Prernaj16/status/1517064095324811265,Mon Nov 14 12:14:50 +0000 2016,7.98137E+17,TRUE,,2,5,103,0,,Prerna,Prernaj16,10,,,FALSE
,Thu Apr 21 08:41:59 +0000 2022,,,,2,1.51706E+18,TheAwkwardDrop,1.51697E+18,87321613,en,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@TheAwkwardDrop @yonanestel Same here in Peel region @DPCDSBSchools . Our household got Covid in Dec while my kids are in virtual class. Decided to let my 8yo in Gr 3 and 4yo in JK go to in person learning in Feb. The last 3 wks, they have only gone to school 3x but my 4yo still got Covid- again😫",https://twitter.com/LeahPM5/status/1517061071751757824,Thu Sep 23 01:00:27 +0000 2021,1.44084E+18,FALSE,,391,7,259,0,,regularmom,LeahPM5,36,,,FALSE
,Thu Apr 21 19:00:16 +0000 2022,covid PradhanJiHelpDUStudentsWithOBE,,https://twitter.com/zenmie4/status/1517212368887250945,5,1.51722E+18,,,,en,,FALSE,1.51721E+18,2,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",",
How will the outstation DU Students will travel to Delhi for offline Exams,
How will they get house on rent for just a month #covid  #PradhanJiHelpDUStudentsWithOBE
Online classes should logically lead to Online OBE Exams!

@EduMinOfIndia  @dpradhanbjp https://t.co/qavnNuHCk6",https://twitter.com/unknownuuuh/status/1517216667851706368,Sat Dec 25 08:20:42 +0000 2021,1.47466E+18,FALSE,🧕                                                                      karma believer 👊❣️                                             Nature Lover.  ♻️,777,9,52,0,ຖēຟ ໓ēlhi 🇮🇳,farha naaz,unknownuuuh,2926,,,FALSE
,Thu Apr 21 18:22:27 +0000 2022,,,,0,1.51721E+18,MEAIndia,1.51721E+18,441636351,en,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@MEAIndia @BorisJohnson Hello sir please help indian students almost after 2 years of online classes we are being forced for writting subjective exams in our board after all covid is increasing please respect honourable @narendramodi jii to cancel the boards immidiately!,https://twitter.com/Utkarsh_0402/status/1517207148811677696,Mon Sep 06 04:52:42 +0000 2021,1.43474E+18,FALSE,,820,25,51,0,,Utkarsh Srivastava,Utkarsh_0402,1889,,,FALSE
,Thu Apr 21 11:10:09 +0000 2022,,,,0,1.5171E+18,,,,en,,,,0,,,"<a href=""https://cheapbotsdonequick.com"" rel=""nofollow"">Cheap Bots, Done Quick!</a>","Sero: Hey! At least, uhh, you're away from COVID and all that. *relating to how online school can reduce likeliness of covid spread*",https://twitter.com/stickquotebot/status/1517098359466512385,Fri Dec 03 05:05:53 +0000 2021,1.46663E+18,FALSE,official quote bot for old episodes of @officalsticks  / replies completely randomly. don't take anything personally / quote whenever the bot wants to lol,1,14,18,1,,📝 stuff sticks say 📝,stickquotebot,44389,,,FALSE
,Thu Apr 21 06:07:45 +0000 2022,,https://twitter.com/lente_ph/status/1517022257373396992/photo/1,,4,1.51702E+18,,,,en,,FALSE,,2,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","The training for the first batch of Random Manual Audit teams, verifiers, and supervisors has just concluded. The training included an online lecture about RMA guidelines and safety protocols against COVID-19 as well as a hands-on sample ballot exercise. https://t.co/T9DZyg9hkw",https://twitter.com/lente_ph/status/1517022257373396992,Wed Jun 10 06:58:34 +0000 2009,46056920,FALSE,We are a network of lawyers and paralegals working for truthful elections in the Philippines,988,4887,612,37,Philippines,LENTE Philippines,lente_ph,7525,,http://www.lente.org.ph,TRUE
,Thu Apr 21 09:40:31 +0000 2022,,,,0,1.51708E+18,Deepika83201126,1.51696E+18,1.06204E+18,en,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@Deepika83201126 @Ayan____saifi Oh hello!! Do you even know covid is not the actual reason,the reason is student portion haven't been completed, classes were online, teacher were not teaching properly in online classes...... So stop saying 'what is the problem for us to write exam'",https://twitter.com/RakshaT47752953/status/1517075802881654784,Thu Dec 16 14:28:59 +0000 2021,1.47149E+18,FALSE,,502,2,2,0,,raksha,RakshaT47752953,185,,,FALSE
,Thu Apr 21 21:11:44 +0000 2022,PradhanJiHelpDUStudentsWithOBE,,,6,1.51725E+18,,,,en,,,,8,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","No proper classes,
No study material,
Syllabus is still not complete,
Covid Cases rising,
All universities moving to online examination,
Why should we suffer?
**Help Us**
#PradhanJiHelpDUStudentsWithOBE
@narendramodi
@PMOIndia
@AmitShah
@dpradhanbjp
@EduMinOfIndia
@vineetjoshi",https://twitter.com/simarsingh_26/status/1517249750177030145,Sun Oct 24 17:24:46 +0000 2021,1.45233E+18,FALSE,New to Everything',0,0,4,0,,Simar Singh,simarsingh_26,44,,,FALSE
,Thu Apr 21 17:41:57 +0000 2022,,,,0,1.5172E+18,LtGovDelhi,,8.15473E+17,en,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@LtGovDelhi @DDMA corona cases are continuously increasing,higher number of cases are reported among children,new strains are seen in Delhi,urging to pls start online classes in schools,give parents option to choose.Otherwise children are being put to risk",https://twitter.com/HarshConnects/status/1517196958057738240,Fri Jun 26 05:28:58 +0000 2015,3256312322,FALSE,Thinker I Writer I Doer,6,2,42,0,"Delhi, India",Harshvardhan Sharma,HarshConnects,86,,,FALSE
,Thu Apr 21 19:01:09 +0000 2022,,https://twitter.com/gsucehd/status/1517216888094404610/photo/1,https://t.gsu.edu/38afi1O,0,1.51722E+18,,,,en,,FALSE,,1,,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",Dean's Doctoral Fellow Roti Chakraborty conducted a literature review to better understand the online teaching trends and assessment practices that teachers used during the COVID-19 pandemic. See what she found: https://t.co/weGJAGnmTx https://t.co/mk1QfkTKEh,https://twitter.com/gsucehd/status/1517216888094404610,Tue Jul 24 19:06:37 +0000 2012,714773438,FALSE,The College of Education & Human Development at Georgia State University prepares students for a variety of careers within the field of education.,2604,2076,266,27,"Atlanta, GA",College of Education & Human Development,gsucehd,6468,,http://education.gsu.edu,FALSE
,Thu Apr 21 18:40:59 +0000 2022,,,https://www.sentrient.com.au/covid-19-coronavirus-courses,0,1.51721E+18,,,,en,,FALSE,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",COVID-19 Coronavirus Online Courses https://t.co/bjPAOMR8qH,https://twitter.com/NdubaneVee/status/1517211813154275329,Sat Oct 23 18:27:37 +0000 2021,1.45198E+18,FALSE,More than Just,8,2,87,0,"Hazyview, South Africa",Vee Ndubane,NdubaneVee,10,,,FALSE
,Thu Apr 21 02:40:09 +0000 2022,,,,3,1.51697E+18,DiscardMyself,1.51672E+18,7.68777E+17,en,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@DiscardMyself @Bolverk15 Yep covid's absolutely shafted my life, starting uni being online classes with no pals for 2 years straight living in a rabbit hutch alone and depressed, and the response is just ""get on with it"" and ""we had it hard too"" and they list some events that happened 5000 miles away",https://twitter.com/JPaaronm/status/1516970013932101632,Sat Aug 30 21:04:54 +0000 2014,2756276459,FALSE,I don't like twitter,54221,171,336,1,"Scotland, United Kingdom",JP_Aaron,JPaaronm,4522,,,FALSE
,Thu Apr 21 18:37:02 +0000 2022,,,,0,1.51721E+18,ThePradeepRawat,1.51671E+18,1098485286,en,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@ThePradeepRawat @EduMinOfIndia @ParentsGurgaon @WeAllAreUnited @NcrParents @sakshirawat9 @ChangeOrg_India @shwetaasingh @ndtv @himanshidTOI @aajtak @NavbharatTimes Covid had impacted everyone's life and being parent we had to bear extra cost on laptop(50k)/tablet(25k)/mobile(20k) for online education, Cost of 1000/- monthly for broadband, For both working parents-care taker to help kid 3000/- per month, whether school is going to reimburse?",https://twitter.com/ManojGupta_MKG/status/1517210819339034624,Tue Jan 21 12:41:53 +0000 2014,2303034283,TRUE,Oracle/Exadata DBA,5,5,44,0,Gurgaon,Manoj Gupta,ManojGupta_MKG,15,,,FALSE
,Thu Apr 21 13:50:14 +0000 2022,,,,3,1.51714E+18,erPawanBhadana,1.51714E+18,1.44977E+18,en,"New Delhi, India",,,3,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@erPawanBhadana @dpradhanbjp @narendramodi @PMOIndia @AmitShah @EduMinOfIndia @vineetjoshi Please help kro du sol ka exam online kro please obe open book exam corona virus cases high delhi ma,https://twitter.com/TanishS78834142/status/1517138644498190341,Mon Jun 28 04:09:29 +0000 2021,1.40936E+18,FALSE,,242,1,86,0,,Tanish Sharma,TanishS78834142,60,,,FALSE
,Thu Apr 21 10:31:33 +0000 2022,,,,4,1.51709E+18,CH3RRYMOCHA,1.51709E+18,1.33246E+18,en,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Even without considering Covid, what was ""normality"" 5 or 10 years ago isn't necessarily normality now.

If NUIG are going to remove online lecture access and recordings - at least call it what it is. Ableism. Not ""normality"". It's called ablesim",https://twitter.com/CH3RRYMOCHA/status/1517088643407618049,Fri Nov 27 23:02:01 +0000 2020,1.33246E+18,FALSE,local carvery dinner enthusiast 🍲 // ✨22✨,41378,1753,911,1,Éire ,colin farrell's eyebrows 👍,CH3RRYMOCHA,5873,,,FALSE
,Thu Apr 21 02:56:13 +0000 2022,,,https://twitter.com/simonhoupt/status/1516479326669217792,0,1.51697E+18,,,,en,,FALSE,1.51648E+18,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Parents should be aware that “e-learning courses” are delivered asynchronously - NOT live, NOT interactive. 
They are NOT the same as virtual courses, that were delivered (synchronously/ live) by teachers, during Covid. https://t.co/qZIsJeO8u9",https://twitter.com/also_learning/status/1516974055295004672,Sun Oct 06 20:11:09 +0000 2019,1.18094E+18,FALSE,FAMILY * education * science * environment * mental health * gratitude,55477,575,1623,2,Canada,MamãBear 😷,also_learning,22503,,,FALSE
,Thu Apr 21 08:15:18 +0000 2022,rgpv rgpvexam,,http://b.tech,8,1.51705E+18,,,,en,,FALSE,,16,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","We want online exam for 8th sem https://t.co/HBIGM6NbZJ due to rise in corona which us spreading on a larger. Scale now, the R value is now above 1 i.e more infectious #rgpv
#rgpvexam",https://twitter.com/Anshu76479918/status/1517054354393423875,Wed Jun 03 18:39:57 +0000 2020,1.26825E+18,FALSE,"Engineer hoon bancho 
#single_Zindagi
Abnormal human
Born at very young age
Mitochondria is powerhouse for cell
Who will read this anyway
#kamjor_angrez",71,4,32,0,,Anshu,Anshu76479918,1318,,,FALSE
,Thu Apr 21 14:11:08 +0000 2022,,https://twitter.com/NEWTlNGS/status/1517143904189304832/photo/1,,7,1.51714E+18,,,,en,,FALSE,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","no more online classes, imma sue the school if i get covid https://t.co/7tkVMmlDPY",https://twitter.com/NEWTlNGS/status/1517143904189304832,Mon Sep 07 10:57:00 +0000 2020,1.30292E+18,FALSE,🇲🇽🇯🇵| straight | sc: josedeazz | not impersonating anyone,129742,10065,2782,39,in ur chick’s crib ,𝕵𝖔𝖘𝖊 ～さん 🅴 | Ramadan Era,NEWTlNGS,78963,,,FALSE
,Thu Apr 21 10:50:41 +0000 2022,COVID,,,0,1.51709E+18,msisodia,,30417501,en,,,,1,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@msisodia Sir There are many kids below 12 years who are not vaccinated. To facilitate them with hybrid or online classes moreover. This time kids are going to be carriers and school are becoming hot spot for new #COVID. Issue Official Note: For Hybrid or Summer Vacation. 🙏,https://twitter.com/vijayarorabagga/status/1517093457507930112,Wed Jul 17 13:45:32 +0000 2013,1600969998,FALSE,CEO with Legal consulting company.,10123,314,166,3,NEW DELHI,Vijay Arora,vijayarorabagga,10482,,,FALSE
,Thu Apr 21 11:24:51 +0000 2022,,,https://twitter.com/Phyllis94584953/status/1517099185539014657,7,1.5171E+18,,,,en,,FALSE,1.5171E+18,6,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Way late, actually.
Covid zoom classes opened everyone's eyes. https://t.co/SkPXc6xQGg",https://twitter.com/HunterdonMan/status/1517102059060932608,Thu Apr 23 20:08:05 +0000 2020,1.25342E+18,FALSE,"Stuck in Deep Blue Over-Taxed NJ, where Patriot counties don't matter.  #MAGA     NOT A BOT, FFS!",34682,4456,4998,7,,Hunterdon Man,HunterdonMan,87950,,,FALSE
,Thu Apr 21 17:39:49 +0000 2022,,,,0,1.5172E+18,myogiadityanath,,3437532637,en,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@myogiadityanath ji. Pranam sir. Please announce online classes for unvaccinated small children from next week due to rise in covid cases in ghaziabad. @brajeshpathakup,https://twitter.com/gold_cancerian/status/1517196420473778176,Mon Oct 05 10:25:14 +0000 2009,79987316,FALSE,Retweets are not endorsements,58012,24,174,1,"New Delhi, India",Goldie,gold_cancerian,88,,,FALSE
,Thu Apr 21 15:31:43 +0000 2022,PradhanJiHelpDUStudentsWithOBE,,https://twitter.com/TOI_Nagpur/status/1517144954744631296,14,1.51716E+18,timesofindia,,134758540,en,"New Delhi, India",FALSE,1.51714E+18,25,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@timesofindia Please do something for @UnivofDelhi students also please. Everyone is conducting online exams for their students. We'll be put into a position of disadvantage plus the recent covid surge is putting our lives at risk. @DiwanProf #PradhanJiHelpDUStudentsWithOBE https://t.co/EFNLmDdB92,https://twitter.com/Seeker_96/status/1517164181430358016,Thu Oct 01 15:26:40 +0000 2020,1.31169E+18,FALSE,,5887,47,24,2,,Seeker,Seeker_96,7589,,,FALSE
,Thu Apr 21 14:35:27 +0000 2022,PradhanJiHelpDUStudentsWithOBE,,,3,1.51715E+18,,,,en,,,,10,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","1) Corona rising in Delhi 
2) ""90 percent  syllabus complete through online mode  but DU conduct offline exam
3) other central university conduct online exam

Plz help 🙏 @dpradhanbjp
Ji          

@PMOIndia

#PradhanJiHelpDUStudentsWithOBE",https://twitter.com/khsingh21/status/1517150023120613380,Tue Apr 05 20:13:06 +0000 2022,1.51144E+18,FALSE,,540,9,20,0,,Himanshu singh,khsingh21,1036,,,FALSE
,Thu Apr 21 15:22:48 +0000 2022,,https://twitter.com/kumar26168219/status/1517161939985911808/photo/1,,0,1.51716E+18,narendramod,,2925704286,en,,FALSE,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@narendramod
@ArvindKejriwal
@LtGovDelhi
@DilliAajtaktv
@RahulGandh
@htTweets
@AmitShah
@LtGovDelhi 

 Chief Minister Kejriwal pay attention.
 Corona is spreading a lot among the children of Delhi schools.

 Classes up to class 8th should be closed, start online classes https://t.co/BVLOABQRFY",https://twitter.com/kumar26168219/status/1517161939985911808,Sat Feb 14 17:02:16 +0000 2015,3019969484,FALSE,वरिष्ट नागरिक Senior Citizen,15,96,406,3,Delhi,Senior Citizen India,kumar26168219,24477,,,FALSE
,Thu Apr 21 17:12:12 +0000 2022,,,,0,1.51719E+18,siddharthagigoo,1.51712E+18,268744122,en,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@siddharthagigoo This is by no means impact of covid. Even CR7 can't. Covid Or no covid.. if ur routine disrupts ... it will take atleast 6 months to get back ur rhythm. Do u know why students r still want online exam? Bcz they cud nt get back their writing speed.,https://twitter.com/Hicoonal/status/1517189470248120320,Tue Jun 14 16:42:02 +0000 2011,317231808,FALSE,Humanity always prevails. Absolutely hate cricket...,8429,85,121,0,"Kolkata, India",Kunal Chattopadhyay,Hicoonal,10495,,,FALSE
,Thu Apr 21 14:45:22 +0000 2022,,,https://twitter.com/LAUSDSup/status/1517142523596091392,0,1.51715E+18,FOXLA,,9648652,en,,FALSE,1.51714E+18,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@FOXLA Maybe @LAUSDSup should rehire those who were fired as they stood by their integrity in not getting the Covid-19 vaccine.  Those who received ""exemptions"" were placed in the virtual school.

Expose the real truth!

@LAEPUNITED @UTLAUncensored https://t.co/dQrlZ6nEqX",https://twitter.com/VikingShieldMdn/status/1517152517204807681,Sat Feb 19 02:15:15 +0000 2022,1.49486E+18,TRUE,,1051,48,32,1,,VikingShieldMaiden,VikingShieldMdn,5596,,,FALSE
,Thu Apr 21 21:15:00 +0000 2022,,,,1,1.51725E+18,sam_jobless,1.51725E+18,1.25666E+18,en,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@sam_jobless It's my first time , that's why i don't wanna go , kaas COVID aa jaye college online kra de 😹",https://twitter.com/Yoonothing_/status/1517250575393431552,Fri Oct 01 17:59:28 +0000 2021,1.444E+18,FALSE,9teen | Cricket fam girl ❤️| @ABdeVilliers17 and @imVkohli | KW ❤️,57553,31747,1313,16,on the clouds ☁️,Akanksha!!!🍄,Yoonothing_,26149,,,FALSE
,Fri Apr 22 13:51:08 +0000 2022,NarendraModi,,,0,1.5175E+18,,,,en,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",corona cases are increases day by day so we need to control it . If any problems with student who is responsible ? So i request  to cancel the term 2 exam Giving offline exam after taking online classes is just like training the indian army after playing pubg Agree?#NarendraModi,https://twitter.com/harsh93692244/status/1517501260056133633,Fri Apr 22 13:42:07 +0000 2022,1.5175E+18,TRUE,,0,0,16,0,,harsh,harsh93692244,1,,,FALSE
,Fri Apr 22 17:07:04 +0000 2022,,https://twitter.com/TouroUniversity/status/1517550566821580801/photo/1,,0,1.51755E+18,,,,en,,FALSE,,0,,,"<a href=""https://dashboard.heropost.io/"" rel=""nofollow"">Heropost</a>","The coronavirus forced a shift to virtual classes. TUW has always been online, but many people are realizing that the continuation of virtual classes could be beneficial even after COVID ends. Learn more:... https://t.co/8QBnfEEhS8",https://twitter.com/TouroUniversity/status/1517550566821580801,Fri Apr 02 20:59:10 +0000 2010,128988688,FALSE,"Uniquely geared for the adult learner, Touro University Worldwide offers online degrees that make it easy to balance work & family with your educational goals.",96,771,348,11,"Los Alamitos, CA",Touro University TUW,TouroUniversity,6200,,http://www.tuw.edu,FALSE
,Fri Apr 22 22:27:05 +0000 2022,,,,5,1.51763E+18,RossKneeDeep,1.51756E+18,1.32489E+18,en,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@RossKneeDeep Yes! It has been in our school district since Covid caused virtual school to be implemented. The kids are back to in-person-school, if they chose to do so, and everyone get free breakfast &amp; lunch. I hope that never ends.",https://twitter.com/RodneyC18186863/status/1517631100419334144,Wed Dec 30 22:46:51 +0000 2020,1.34441E+18,FALSE,@NancySinatra @BlackKnight10K @chipfranklin @glennkirschner2 @joncoopertweets @PalmerReport @DearAuntCrabby @jilevin @mmpadellan @girlsreallyrule @kirkacevedo,40198,12037,3817,13,USA,ER RN/PROUD Servant to the Underserved #DemsCARE,RodneyC18186863,27207,,,FALSE
,Fri Apr 22 16:22:11 +0000 2022,,,https://hindi.moneycontrol.com/news/india/omicron-delta-xe-variants-covid-4th-wave-delhi-omicron-ba-2-12-1-found-in-most-samples-expert-on-severity-544181.html,0,1.51754E+18,,,,und,,FALSE,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Covid 4th Wave: दिल्ली में ओमीक्रोन BA.2.12.1 का कहर जारी, एक्सपर्ट ने बताई ये वजह https://t.co/WOcdf0UhBx
@ArvindKejriwal r u waiting for few deaths before you pass order for online classes only in DELHI...jago prabhu jago Delhi Bhagya Vidhata",https://twitter.com/so_sorry2u/status/1517539272135364608,Sun Oct 24 14:26:13 +0000 2021,1.45228E+18,FALSE,,3416,5,38,0,,#unknownyatri,so_sorry2u,1396,,,FALSE
,Fri Apr 22 12:57:56 +0000 2022,,,,0,1.51749E+18,hourlyrelatable,1.51749E+18,1.41137E+18,en,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@hourlyrelatable I have offline school but the 6th grader in my school have online classes cuz a few students were covid +ve,https://twitter.com/Kookerry_Koo/status/1517487868364857346,Thu Jan 14 22:21:59 +0000 2021,1.34984E+18,FALSE,You're my best friend for the rest of my life 💞,680,10,99,0,,Kerry,Kookerry_Koo,179,,https://kookerry-koo.carrd.co,FALSE
,Thu Apr 21 14:00:17 +0000 2022,TranslationalScience COVID19,https://twitter.com/ncats_nih_gov/status/1517141172455571456/photo/1,https://go.usa.gov/xeuvr,0,1.51714E+18,,,,en,,FALSE,,1,,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Did you miss your chance to enroll in MEDI 502: #TranslationalScience in the #COVID19 Pandemic earlier this year? Good news! We partnered with @FAESorg again to offer the 7-week online course, June 15–Aug. 2. Register today: https://t.co/DGzuYgKtP9 https://t.co/ADNhLgW7Fn",https://twitter.com/ncats_nih_gov/status/1517141172455571456,Wed Jan 11 16:05:41 +0000 2012,461242546,FALSE,"Official Twitter account of NIH's National Center for Advancing Translational Sciences.  Privacy Policy: https://t.co/f5qzfKqqaR
engagement ≠ endorsement",4942,15687,704,288,"Bethesda, MD",NCATS,ncats_nih_gov,9029,,http://ncats.nih.gov,TRUE
,Fri Apr 22 14:23:33 +0000 2022,,,,3,1.51751E+18,,,,en,,,,3,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Considering COVID cases raising in Mumbai. The @Uni_Mumbai should conduct online exams as per Nagpur and others Universities. @samant_uday,https://twitter.com/rahul_shimpi229/status/1517509415871516672,Thu May 21 06:04:08 +0000 2015,3222011858,FALSE,,399,100,398,1,"Mumbai, India",Rahul Sonawane,rahul_shimpi229,259,,,FALSE
,Thu Apr 21 08:07:39 +0000 2022,,,,2,1.51705E+18,AlAf_sailor,1.51705E+18,180306344,en,,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@PrasharSdp @dgship_goi Port Blair MMD already has an existing infrastructure including an examination hall. I don’t understand why can’t they conduct exams there. Also if it was possible to conduct oral exams online during Covid times why can’t it be continued now?,https://twitter.com/AlAf_sailor/status/1517052431586459650,Thu Aug 19 09:08:03 +0000 2010,180306344,FALSE,"An Insignificant Common Man. INDIAN,Atheist,Apolitical,Critical Thinker,Mariner,Traveller,Foodie,Vagabond,Lazy Runner,Excellent Swimmer.",11511,95,97,1,India,Al-aftash Sahil,AlAf_sailor,2840,,https://www.instagram.com/alaftash/,FALSE
,Thu Apr 21 18:44:06 +0000 2022,HybridModeShouldBeAChoice DUStudentsWantOBE DUStudentsWantOBE2022 PradhanJiHelpDUStudentsWithOBE,,https://twitter.com/TOI_Nagpur/status/1517144954744631296,59,1.51721E+18,,,,en,,FALSE,1.51714E+18,68,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Even nagpur University announced hybrid mode for its students. Why is DU being so ignorant of the student's needs. #HybridModeShouldBeAChoice #DUStudentsWantOBE #DUStudentsWantOBE2022 #PradhanJiHelpDUStudentsWithOBE  @savi_ddn  @erPawanBhadana  @PMOIndia  @dpradhanbjp https://t.co/E0qy5WLwP0,https://twitter.com/unknownuuuh/status/1517212598789636096,Sat Dec 25 08:20:42 +0000 2021,1.47466E+18,FALSE,🧕                                                                      karma believer 👊❣️                                             Nature Lover.  ♻️,777,9,52,0,ຖēຟ ໓ēlhi 🇮🇳,farha naaz,unknownuuuh,2926,,,FALSE
